time infected recovered
1,1,0
2,1,0
3,1,0
4,2,0
5,8,0
6,15,0
7,18,0
8,19,0
9,21,0
10,24,0
11,27,0
12,28,0
13,34,0
14,42,0
15,55,1
16,63,1
17,69,1
18,69,2
19,70,8
20,69,15
21,71,18
22,74,19
23,79,21
24,83,24
25,91,27
26,101,28
27,100,34
28,95,42
29,92,56
30,94,64
31,106,70
32,124,71
33,125,78
34,127,84
35,129,89
36,136,93
37,138,100
38,146,107
39,152,118
40,164,129
41,184,134
42,207,137
43,213,148
44,216,158
45,216,176
46,218,195
47,224,203
48,234,211
49,256,218
50,273,229
51,292,238
52,302,253
53,308,270
54,305,293
55,300,318
56,301,344
57,304,361
58,306,374
59,300,392
60,299,413
61,307,427
62,299,445
63,285,474
64,274,502
65,251,530
66,240,555
67,227,578
68,226,598
69,230,618
70,228,645
71,219,665
72,221,680
73,221,692
74,213,712
75,202,734
76,205,744
77,195,759
78,186,776
79,187,781
80,177,795
81,170,805
82,154,824
83,132,848
84,108,873
85,99,884
86,82,901
87,70,913
88,59,925
89,48,936
90,35,949
91,30,954
92,23,962
93,17,968
94,13,972
95,11,975
96,9,978
97,7,980
98,6,981
99,4,983
100,4,983
101,4,983
102,3,984
103,3,984
104,3,984
105,3,984
106,2,985
107,2,985
108,2,985
109,1,986
110,0,987
111,0,987
112,0,987
113,0,987
114,0,987
115,0,987
116,0,987
117,0,987
118,0,987
119,0,987
120,0,987
121,0,987
122,0,987
123,0,987
124,0,987
125,0,987
126,0,987
127,0,987
128,0,987
129,0,987
130,0,987
131,0,987
132,0,987
133,0,987
134,0,987
135,0,987
136,0,987
137,0,987
138,0,987
139,0,987
140,0,987
141,0,987
142,0,987
143,0,987
144,0,987
145,0,987
146,0,987
147,0,987
148,0,987
149,0,987
150,0,987
151,0,987
152,0,987
153,0,987
154,0,987
155,0,987
156,0,987
157,0,987
158,0,987
159,0,987
160,0,987
161,0,987
162,0,987
163,0,987
164,0,987
165,0,987
166,0,987
167,0,987
168,0,987
169,0,987
170,0,987
171,0,987
172,0,987
173,0,987
174,0,987
175,0,987
176,0,987
177,0,987
178,0,987
179,0,987
180,0,987
181,0,987
182,0,987
183,0,987
184,0,987
185,0,987
186,0,987
187,0,987
188,0,987
189,0,987
190,0,987
191,0,987
192,0,987
193,0,987
194,0,987
195,0,987
196,0,987
197,0,987
198,0,987
199,0,987
200,0,987
201,0,987
202,0,987
203,0,987
204,0,987
205,0,987
206,0,987
207,0,987
208,0,987
209,0,987
210,0,987
211,0,987
212,0,987
213,0,987
214,0,987
215,0,987
216,0,987
217,0,987
218,0,987
219,0,987
220,0,987
221,0,987
222,0,987
223,0,987
224,0,987
225,0,987
226,0,987
227,0,987
228,0,987
229,0,987
230,0,987
231,0,987
232,0,987
233,0,987
234,0,987
