time infected recovered
1,1,0
2,1,0
3,1,0
4,1,0
5,2,0
6,2,0
7,3,0
8,3,0
9,3,0
10,4,0
11,4,0
12,4,0
13,5,0
14,6,0
15,6,0
16,7,0
17,7,0
18,7,0
19,8,0
20,8,0
21,8,0
22,12,0
23,12,0
24,12,0
25,12,0
26,12,0
27,13,0
28,16,0
29,16,0
30,17,0
31,19,0
32,20,0
33,21,0
34,23,0
35,24,0
36,24,0
37,27,0
38,27,0
39,28,0
40,28,0
41,29,0
42,32,0
43,34,0
44,35,0
45,36,0
46,36,0
47,38,0
48,38,0
49,39,0
50,39,0
51,39,0
52,42,0
53,42,0
54,42,0
55,42,0
56,42,0
57,45,0
58,47,0
59,50,0
60,50,0
61,53,0
62,53,0
63,58,0
64,60,0
65,60,0
66,61,0
67,62,0
68,64,0
69,74,0
70,79,0
71,83,0
72,86,0
73,89,0
74,94,0
75,98,0
76,101,0
77,104,0
78,105,0
79,105,0
80,109,0
81,112,0
82,117,0
83,118,0
84,121,0
85,124,0
86,131,0
87,136,0
88,139,0
89,144,0
90,150,0
91,151,0
92,154,0
93,158,0
94,159,0
95,165,0
96,168,0
97,171,0
98,174,0
99,181,0
100,181,0
101,186,1
102,191,1
103,194,1
104,200,1
105,200,2
106,204,2
107,204,3
108,208,3
109,215,3
110,220,4
111,223,4
112,225,4
113,229,5
114,230,6
115,235,6
116,238,7
117,248,7
118,253,7
119,254,8
120,259,8
121,263,8
122,265,12
123,271,12
124,277,12
125,285,12
126,290,12
127,299,13
128,301,16
129,308,16
130,313,17
131,315,19
132,321,20
133,331,21
134,339,23
135,344,24
136,350,24
137,354,27
138,358,27
139,364,28
140,370,28
141,378,29
142,379,32
143,387,34
144,392,35
145,397,36
146,404,36
147,407,38
148,415,38
149,423,39
150,432,39
151,440,39
152,443,42
153,447,42
154,461,42
155,467,42
156,472,42
157,480,45
158,485,47
159,488,49
160,491,49
161,502,51
162,517,51
163,520,56
164,528,58
165,532,58
166,541,59
167,552,60
168,557,62
169,561,62
170,561,64
171,566,67
172,571,68
173,578,71
174,582,74
175,584,78
176,591,81
177,594,83
178,599,83
179,607,83
180,609,87
181,612,90
182,613,95
183,618,96
184,624,99
185,626,102
186,629,108
187,627,113
188,628,116
189,630,121
190,633,127
191,638,128
192,642,131
193,642,135
194,644,136
195,642,142
196,643,144
197,642,148
198,645,151
199,644,158
200,650,158
201,649,164
202,650,169
