time infected recovered
1,1,0
2,1,0
3,1,0
4,1,0
5,2,0
6,2,0
7,3,0
8,3,0
9,3,0
10,4,0
11,4,0
12,4,0
13,5,0
14,6,0
15,6,0
16,7,0
17,7,0
18,7,0
19,8,0
20,8,0
21,8,0
22,12,0
23,12,0
24,12,0
25,12,0
26,12,0
27,13,0
28,17,0
29,17,0
30,17,0
31,19,1
32,20,1
33,20,1
34,21,1
35,23,2
36,23,2
37,24,3
38,24,3
39,26,3
40,25,4
41,28,4
42,30,4
43,30,5
44,30,6
45,31,6
46,30,7
47,30,7
48,30,7
49,30,8
50,30,8
51,30,8
52,26,12
53,27,12
54,27,12
55,27,12
56,27,12
57,26,13
58,22,17
59,22,17
60,23,17
61,20,20
62,19,21
63,20,21
64,19,22
65,16,25
66,17,25
67,15,27
68,15,27
69,14,29
70,15,29
71,14,32
72,12,34
73,11,35
74,10,36
75,9,37
76,9,37
77,10,37
78,10,37
79,9,38
80,9,38
81,10,38
82,10,38
83,9,39
84,10,39
85,11,39
86,11,39
87,11,39
88,12,39
89,13,39
90,12,40
91,12,40
92,13,40
93,12,41
94,12,41
95,12,41
96,11,42
97,11,42
98,11,42
99,10,43
100,9,44
101,7,46
102,7,46
103,7,46
104,7,46
105,8,46
106,8,46
107,7,47
108,7,47
109,8,47
110,8,47
111,8,48
112,8,48
113,9,48
114,8,49
115,8,50
116,8,50
117,8,50
118,8,51
119,7,52
120,7,52
121,7,52
122,6,53
123,7,53
124,7,53
125,7,53
126,7,53
127,9,53
128,9,53
129,9,53
130,9,53
131,9,53
132,9,53
133,10,53
134,10,53
135,11,54
136,13,54
137,13,54
138,13,54
139,13,55
140,14,55
141,14,56
142,16,56
143,15,57
144,15,57
145,14,58
146,14,58
147,14,58
148,15,59
149,15,59
150,17,59
151,18,59
152,21,59
153,20,60
154,20,60
155,20,60
156,21,60
157,19,62
158,19,62
159,20,62
160,21,62
161,21,62
162,22,62
163,21,63
164,21,63
165,20,65
166,19,67
167,20,67
168,23,67
169,22,68
170,22,69
171,21,70
172,21,72
173,21,72
174,24,72
175,25,72
176,26,72
177,26,72
178,24,74
179,24,74
180,22,76
181,23,77
182,21,80
183,21,80
184,22,80
185,23,80
186,22,81
187,23,81
188,23,81
189,24,82
190,23,83
191,25,83
192,25,84
193,26,84
194,27,84
195,26,85
196,26,86
197,27,87
198,25,90
199,25,90
200,26,91
201,27,91
202,26,93
203,26,93
204,23,96
205,24,97
206,23,98
207,24,98
208,26,98
209,26,98
210,26,98
211,25,100
212,25,101
213,25,101
214,24,102
215,23,103
216,23,103
217,22,104
218,22,104
219,20,106
220,21,106
221,19,108
222,20,109
223,19,110
224,18,111
225,19,111
226,20,112
227,19,114
228,19,115
229,20,115
230,18,117
231,17,118
232,16,119
233,16,119
234,16,119
235,15,121
236,16,121
237,16,122
238,14,124
239,15,124
240,15,124
241,15,125
242,14,126
243,14,126
244,14,126
245,14,126
246,17,126
247,17,126
248,18,126
249,19,126
250,18,127
251,18,127
252,18,129
253,19,129
254,20,129
255,19,130
256,17,132
257,19,133
258,19,134
259,18,135
260,19,135
261,21,135
262,21,135
263,21,135
264,22,135
265,21,136
266,20,137
267,20,138
268,21,138
269,21,139
270,21,139
271,21,140
272,21,140
273,22,140
274,24,140
275,25,140
276,23,143
277,24,143
278,24,144
279,24,145
280,25,145
281,26,145
282,24,147
283,26,148
284,25,149
285,28,149
286,28,149
287,26,152
288,27,153
289,27,153
290,26,154
291,26,156
292,27,156
293,29,156
294,29,157
295,29,157
296,30,157
297,29,158
298,28,159
299,28,160
300,30,160
301,30,161
302,35,161
