time infected recovered
1,1,0
2,1,0
3,2,0
4,2,0
5,2,0
6,3,0
7,3,0
8,3,0
9,3,0
10,3,0
11,4,0
12,5,0
13,5,0
14,5,0
15,5,0
16,6,0
17,7,0
18,7,0
19,9,0
20,11,0
21,12,1
22,13,1
23,12,2
24,15,2
25,18,2
26,17,3
27,19,3
28,21,3
29,25,3
30,26,3
31,27,4
32,27,5
33,27,5
34,27,5
35,28,5
36,28,6
37,30,7
38,32,7
39,31,9
40,30,11
41,29,13
42,29,14
43,30,14
44,30,17
45,28,20
46,28,20
47,26,22
48,25,24
49,21,28
50,20,29
51,19,31
52,18,32
53,18,32
54,20,32
55,23,33
56,23,34
57,22,37
58,20,39
59,21,40
60,20,41
61,20,42
62,19,43
63,18,44
64,15,47
65,16,48
66,16,48
67,18,48
68,17,49
69,17,49
70,18,49
71,17,50
72,17,50
73,17,50
74,15,52
75,11,56
76,10,57
77,9,59
78,9,59
79,7,61
80,7,61
81,6,62
82,6,62
83,6,62
84,6,62
85,4,64
86,5,64
87,3,66
88,4,66
89,6,66
90,5,67
91,8,67
92,8,67
93,8,67
94,9,67
95,10,67
96,11,67
97,10,68
98,10,68
99,10,68
100,10,68
101,10,68
102,11,68
103,11,68
104,14,68
105,14,68
106,14,69
107,16,69
108,15,70
109,13,72
110,14,72
111,11,75
112,11,75
113,11,75
114,10,76
115,9,77
116,8,78
117,9,78
118,10,78
119,10,78
120,10,78
121,10,78
122,9,79
123,9,79
124,6,82
125,8,82
126,7,83
127,5,85
128,6,85
129,7,85
130,6,86
131,6,86
132,6,86
133,7,86
134,7,86
135,8,86
136,8,86
137,7,87
138,6,88
139,6,88
140,6,88
141,6,88
142,6,88
143,6,88
144,6,88
145,5,90
146,5,90
147,6,90
148,6,91
149,5,92
150,5,92
151,5,92
152,5,92
153,5,93
154,5,93
155,4,94
156,4,94
157,4,94
158,4,94
159,4,94
160,5,94
161,5,94
162,5,94
163,5,94
164,6,94
165,5,95
166,6,95
167,5,96
168,4,97
169,5,97
170,5,97
171,5,97
172,5,97
173,4,98
174,5,98
175,5,98
176,5,98
177,6,98
178,7,98
179,7,98
180,7,99
181,7,99
182,8,99
183,8,99
184,7,100
185,7,100
186,9,101
187,9,101
188,9,101
189,11,102
190,11,102
191,11,102
192,12,102
193,14,102
194,14,103
195,14,103
196,15,103
197,16,104
198,18,105
199,18,105
200,20,106
201,22,106
202,21,107
